gene_ncbi,citation_count,pub_count_previous,year
9241,73.0,0,1995
9260,877.0,1,1995
9261,155.0,2,1995
9296,7.0,0,1995
9338,4.0,1,1995
9541,0.0,0,1995
9618,199.0,0,1995
9636,18.0,1,1995
9804,56.0,0,1995
9939,19.0,2,1995
9961,556.0,0,1995
10076,42.0,1,1995
10136,2.0,2,1995
10153,114.0,2,1995
10170,36.0,0,1995
10204,344.0,2,1995
10232,104.0,0,1995
10241,118.0,0,1995
10287,275.0,0,1995
10312,15.0,1,1995
10327,11.0,22,1995
10342,163.0,0,1995
10354,176.0,5,1995
10371,449.0,0,1995
10379,24.0,1,1995
10413,364.5,1,1995
10482,45.0,1,1995
10486,38.0,0,1995
10544,71.0,0,1995
10611,30.5,5,1995
10660,123.0,0,1995
10661,217.0,1,1995
10681,2.0,0,1995
10724,29.0,9,1995
10771,69.0,0,1995
10808,128.0,0,1995
10824,1.0,0,1995
10874,62.0,0,1995
10954,48.0,0,1995
10971,112.5,4,1995
11009,229.0,0,1995
11010,104.0,0,1995
11034,305.0,1,1995
11075,30.0,0,1995
11151,93.0,0,1995
11261,216.0,3,1995
22882,164.0,5,1995
23411,491.0,0,1995
23576,135.0,0,1995
23600,112.0,0,1995
23760,14.0,0,1995
25824,166.0,1,1995
26128,32.0,0,1995
26191,21.0,9,1995
26820,62.0,0,1995
28884,8.0,3,1995
28915,58.0,0,1995
28935,84.0,1,1995
51062,53.0,0,1995
51176,373.0,1,1995
54206,54.0,0,1995
54623,93.0,0,1995
54704,45.0,3,1995
55278,5.0,0,1995
57819,206.0,9,1995
64080,66.0,0,1995
64805,91.0,0,1995
79026,16.0,2,1995
79577,182.0,0,1995
79784,180.0,9,1995
79837,131.0,0,1995
80314,25.0,0,1995
83729,83.0,2,1995
84705,4.0,0,1995
84733,16.0,0,1995
84823,23.0,0,1995
84867,8.0,0,1995
90338,7.0,0,1995
91107,52.0,2,1995
112476,184.0,8,1995
121441,5.0,0,1995
164045,122.0,0,1995
170589,53.0,37,1995
171558,46.0,0,1995
259236,44.0,0,1995
442459,221.0,3,1995
653509,235.0,5,1995
653820,11.0,3,1995
728378,59.0,4,1995
100133941,27.0,3,1995
2,14.0,32,1996
12,76.0,18,1996
15,91.0,0,1996
24,50.0,0,1996
25,100.5,40,1996
28,68.0,13,1996
34,68.0,10,1996
37,50.0,2,1996
39,5.0,1,1996
43,12.0,15,1996
53,5.0,8,1996
92,1.0,0,1996
94,784.0,0,1996
100,17.0,45,1996
116,185.0,6,1996
120,18.0,0,1996
131,23.0,8,1996
132,67.0,3,1996
133,92.0,8,1996
134,25.0,2,1996
135,30.0,2,1996
140,27.0,2,1996
147,162.0,1,1996
148,77.0,2,1996
154,142.5,12,1996
155,145.0,10,1996
156,88.0,2,1996
165,20.0,0,1996
167,85.0,0,1996
173,24.0,2,1996
174,120.0,32,1996
175,8.0,6,1996
178,74.0,1,1996
183,42.5,22,1996
190,44.0,3,1996
196,62.5,12,1996
197,39.0,13,1996
199,84.0,0,1996
208,643.0,3,1996
213,33.0,60,1996
217,73.0,7,1996
222,5.0,0,1996
223,46.0,0,1996
224,198.0,0,1996
231,25.0,20,1996
240,87.5,15,1996
246,38.0,10,1996
271,20.0,0,1996
272,19.0,1,1996
274,22.0,0,1996
283,125.0,18,1996
286,92.0,3,1996
290,99.5,13,1996
293,15.0,2,1996
302,18.0,8,1996
308,42.5,14,1996
310,16.0,4,1996
311,10.0,1,1996
322,423.0,2,1996
324,396.0,17,1996
325,25.0,8,1996
327,9.0,6,1996
335,30.0,46,1996
336,64.0,17,1996
337,116.0,18,1996
338,14.0,74,1996
345,42.5,13,1996
346,22.0,1,1996
347,119.0,11,1996
348,27.0,61,1996
351,100.5,45,1996
353,4.0,12,1996
354,259.0,24,1996
355,189.0,10,1996
356,347.0,5,1996
358,31.0,11,1996
360,8.0,2,1996
361,102.5,1,1996
362,74.0,0,1996
367,33.0,78,1996
368,54.0,0,1996
382,201.0,0,1996
384,151.0,0,1996
387,22.0,5,1996
392,43.0,2,1996
401,6.0,0,1996
405,354.0,3,1996
410,20.0,13,1996
411,48.0,12,1996
427,188.0,1,1996
430,11.0,0,1996
444,119.0,0,1996
462,8.0,59,1996
463,33.0,4,1996
466,91.0,2,1996
467,103.0,2,1996
472,51.0,5,1996
479,33.5,2,1996
487,161.0,1,1996
489,47.0,0,1996
491,16.0,4,1996
538,34.0,3,1996
540,63.0,0,1996
546,183.0,1,1996
551,80.0,11,1996
552,59.0,1,1996
554,24.0,9,1996
567,54.0,20,1996
573,46.0,1,1996
581,268.0,6,1996
590,25.0,13,1996
595,129.5,17,1996
596,156.5,42,1996
597,47.0,13,1996
598,1212.0,6,1996
604,131.0,8,1996
623,43.0,1,1996
624,11.0,2,1996
627,276.0,6,1996
632,22.0,19,1996
637,784.0,0,1996
638,162.0,1,1996
639,39.0,0,1996
642,66.5,0,1996
644,36.5,1,1996
645,20.0,4,1996
649,33.0,6,1996
651,44.0,1,1996
652,28.0,5,1996
653,11.0,1,1996
672,107.5,25,1996
675,228.5,3,1996
682,80.0,4,1996
683,36.0,4,1996
695,100.0,22,1996
708,138.0,1,1996
719,148.0,0,1996
761,123.0,10,1996
762,75.0,6,1996
768,312.0,0,1996
773,1755.0,0,1996
779,26.0,6,1996
780,8.0,2,1996
801,97.0,16,1996
811,49.0,15,1996
819,4.5,0,1996
820,50.0,5,1996
825,15.0,2,1996
829,21.0,0,1996
834,436.0,13,1996
836,363.0,3,1996
840,329.0,1,1996
846,145.0,2,1996
847,135.0,12,1996
858,474.0,0,1996
859,322.5,1,1996
862,46.5,6,1996
867,69.0,13,1996
875,19.0,12,1996
890,175.0,19,1996
892,45.5,0,1996
894,569.0,2,1996
900,70.5,1,1996
902,59.0,1,1996
910,20.0,2,1996
914,23.0,44,1996
916,6.0,10,1996
917,87.0,5,1996
920,15.0,218,1996
921,13.0,9,1996
923,28.0,14,1996
924,6.0,7,1996
925,9.0,32,1996
926,4.0,2,1996
931,121.0,4,1996
943,29.0,8,1996
953,428.0,0,1996
958,851.0,3,1996
959,58.0,10,1996
961,330.0,4,1996
969,53.0,2,1996
973,8.0,15,1996
974,36.0,6,1996
977,74.0,0,1996
993,11.0,1,1996
995,44.5,16,1996
998,106.0,9,1996
999,105.0,23,1996
1009,314.0,3,1996
1017,134.5,20,1996
1021,44.0,6,1996
1022,48.0,10,1996
1026,162.0,13,1996
1027,821.0,4,1996
1028,68.0,2,1996
1029,22.0,18,1996
1050,0.0,17,1996
1051,196.0,9,1996
1053,91.0,0,1996
1056,48.0,13,1996
1059,23.5,7,1996
1060,17.5,4,1996
1072,60.0,1,1996
1080,34.0,48,1996
1081,28.5,7,1996
1088,7.0,0,1996
1104,186.0,13,1996
1105,105.0,0,1996
1113,26.0,18,1996
1155,11.0,0,1996
1158,18.0,3,1996
1161,41.0,0,1996
1164,12.0,1,1996
1175,4.0,0,1996
1176,11.0,0,1996
1178,109.0,10,1996
1180,81.0,2,1996
1191,24.0,14,1996
1198,14.0,0,1996
1203,44.0,1,1996
1207,29.0,1,1996
1230,68.0,3,1996
1233,70.0,0,1996
1234,2219.0,0,1996
1240,46.0,0,1996
1244,428.0,0,1996
1263,124.0,0,1996
1269,148.0,0,1996
1270,13.0,8,1996
1277,506.0,15,1996
1278,31.0,30,1996
1280,37.0,25,1996
1287,117.0,8,1996
1288,18.0,2,1996
1289,75.0,6,1996
1294,39.5,7,1996
1300,37.0,4,1996
1301,206.0,1,1996
1302,17.5,5,1996
1311,231.0,2,1996
1312,228.0,9,1996
1314,25.0,1,1996
1329,22.0,1,1996
1351,113.0,4,1996
1356,83.0,18,1996
1361,35.0,1,1996
1363,2.0,4,1996
1371,40.0,6,1996
1387,372.0,3,1996
1388,17.0,0,1996
1390,77.0,3,1996
1397,26.0,0,1996
1398,57.5,6,1996
1401,256.0,24,1996
1414,59.0,1,1996
1432,204.0,4,1996
1434,89.0,1,1996
1435,41.0,17,1996
1437,48.0,39,1996
1439,113.0,1,1996
1440,24.0,27,1996
1441,23.0,7,1996
1445,5.0,5,1996
1447,4.0,2,1996
1453,20.0,0,1996
1460,26.0,3,1996
1462,124.0,8,1996
1464,135.0,2,1996
1466,80.0,0,1996
1471,52.0,17,1996
1476,440.0,2,1996
1482,65.0,1,1996
1489,63.0,0,1996
1493,619.0,7,1996
1499,148.0,8,1996
1500,63.5,3,1996
1508,38.0,17,1996
1509,9.0,18,1996
1510,28.5,9,1996
1511,72.0,19,1996
1512,36.0,3,1996
1513,394.0,2,1996
1534,11.0,3,1996
1536,57.0,3,1996
1540,54.0,0,1996
1543,36.5,15,1996
1545,178.0,1,1996
1551,51.0,4,1996
1557,86.0,3,1996
1559,237.5,7,1996
1565,80.0,18,1996
1573,382.0,0,1996
1576,123.0,9,1996
1577,79.5,5,1996
1579,58.0,1,1996
1581,66.0,8,1996
1582,56.0,0,1996
1583,26.0,15,1996
1584,17.0,8,1996
1586,36.0,14,1996
1588,39.0,10,1996
1589,104.0,25,1996
1595,57.5,0,1996
1601,39.0,0,1996
1604,95.0,13,1996
1609,6.0,0,1996
1617,181.0,0,1996
1621,42.0,9,1996
1627,152.0,1,1996
1628,7.0,5,1996
1636,38.0,33,1996
1638,254.0,6,1996
1639,16.0,0,1996
1642,38.0,1,1996
1653,8.0,0,1996
1656,4.0,0,1996
1660,9.0,1,1996
1662,44.0,0,1996
1672,454.0,1,1996
1674,52.0,9,1996
1678,191.0,0,1996
1716,41.0,0,1996
1725,14.0,1,1996
1731,11.0,0,1996
1733,11.0,2,1996
1734,157.0,0,1996
1738,17.0,6,1996
1741,31.0,2,1996
1746,70.0,2,1996
1748,71.0,0,1996
1756,52.0,55,1996
1760,36.0,4,1996
1763,20.0,0,1996
1773,9.0,7,1996
1803,33.0,13,1996
1807,182.0,0,1996
1809,122.0,0,1996
1810,14.0,3,1996
1811,308.0,12,1996
1812,30.0,5,1996
1813,103.0,9,1996
1814,121.0,2,1996
1815,283.0,9,1996
1822,27.0,5,1996
1829,82.0,2,1996
1830,35.0,3,1996
1833,20.0,0,1996
1836,131.0,1,1996
1845,281.0,2,1996
1848,352.0,0,1996
1859,171.0,0,1996
1869,21.0,11,1996
1889,9.0,2,1996
1896,29.0,1,1996
1908,250.0,7,1996
1910,116.0,4,1996
1946,7.0,3,1996
1950,56.0,50,1996
1956,167.5,53,1996
1958,81.0,8,1996
1983,38.0,0,1996
1984,179.0,11,1996
1993,52.0,1,1996
1994,552.0,0,1996
2004,19.0,2,1996
2006,7.0,23,1996
2010,9.0,0,1996
2022,99.0,10,1996
2025,2.0,0,1996
2028,32.0,31,1996
2050,50.0,0,1996
2053,26.0,2,1996
2054,8.0,1,1996
2056,37.0,22,1996
2057,62.0,13,1996
2067,91.0,11,1996
2068,48.0,10,1996
2070,51.0,0,1996
2071,97.5,15,1996
2072,99.0,3,1996
2073,10.0,11,1996
2079,17.0,0,1996
2086,32.0,4,1996
2091,22.0,4,1996
2099,91.0,22,1996
2107,61.0,0,1996
2108,55.0,0,1996
2114,160.0,6,1996
2119,0.0,0,1996
2120,94.0,6,1996
2122,180.0,1,1996
2125,88.5,0,1996
2147,50.0,85,1996
2149,444.0,2,1996
2150,198.0,1,1996
2152,86.0,22,1996
2157,27.0,8,1996
2159,257.0,11,1996
2162,1.0,6,1996
2170,29.0,5,1996
2175,337.0,0,1996
2178,4.0,0,1996
2184,32.0,8,1996
2185,30.5,2,1996
2186,8.5,1,1996
2194,42.0,3,1996
2199,9.0,2,1996
2200,97.0,9,1996
2201,56.0,2,1996
2202,21.0,0,1996
2204,49.5,1,1996
2209,20.5,16,1996
2212,379.0,3,1996
2214,46.0,15,1996
2217,245.0,15,1996
2222,27.0,4,1996
2235,42.0,6,1996
2237,96.0,5,1996
2244,63.0,63,1996
2246,23.5,16,1996
2247,60.0,25,1996
2249,9.0,12,1996
2252,16.0,5,1996
2253,55.0,3,1996
2260,79.0,4,1996
2261,255.0,16,1996
2263,64.0,16,1996
2268,323.0,15,1996
2272,296.0,0,1996
2290,15.0,3,1996
2312,128.0,3,1996
2313,21.0,9,1996
2322,576.0,5,1996
2329,36.0,0,1996
2332,29.5,26,1996
2335,18.0,70,1996
2353,81.0,38,1996
2355,3.0,0,1996
2475,319.0,0,1996
2483,100.0,0,1996
2487,206.0,0,1996
2491,15.0,0,1996
2492,192.0,9,1996
2516,82.0,2,1996
2520,24.0,18,1996
2524,119.0,3,1996
2525,59.0,5,1996
2534,82.0,18,1996
2538,16.0,8,1996
2547,12.0,0,1996
2548,2052.0,12,1996
2549,482.0,0,1996
2553,48.0,2,1996
2581,155.0,4,1996
2588,11.0,8,1996
2591,197.0,0,1996
2592,34.0,12,1996
2593,151.0,1,1996
2596,28.0,6,1996
2597,38.0,18,1996
2615,29.0,1,1996
2621,154.0,4,1996
2624,15.0,3,1996
2626,20.0,3,1996
2627,111.0,0,1996
2638,6.0,17,1996
2639,77.0,4,1996
2643,31.0,11,1996
2645,165.0,25,1996
2662,39.0,0,1996
2664,15.0,1,1996
2668,789.0,8,1996
2671,79.0,3,1996
2672,260.0,0,1996
2688,83.0,70,1996
2690,59.0,16,1996
2691,157.0,15,1996
2692,219.0,4,1996
2694,18.0,2,1996
2697,49.0,4,1996
2701,27.0,2,1996
2702,82.0,1,1996
2705,14.0,6,1996
2717,39.0,17,1996
2720,6.0,13,1996
2729,31.0,7,1996
2736,10.0,0,1996
2737,14.0,5,1996
2738,7.0,0,1996
2741,67.0,1,1996
2743,66.0,1,1996
2745,29.0,2,1996
2767,64.0,1,1996
2769,98.0,2,1996
2776,13.0,0,1996
2778,29.0,10,1996
2792,23.0,0,1996
2796,38.0,14,1996
2803,84.0,1,1996
2813,14.0,0,1996
2817,15.0,1,1996
2820,9.5,1,1996
2822,49.0,6,1996
2823,3.0,0,1996
2838,43.0,0,1996
2847,31.0,0,1996
2852,160.0,0,1996
2868,155.0,0,1996
2877,27.0,2,1996
2885,73.0,42,1996
2886,67.0,1,1996
2887,130.0,2,1996
2888,5.0,0,1996
2890,638.0,1,1996
2896,35.0,2,1996
2905,35.0,0,1996
2907,16.0,1,1996
2908,79.0,29,1996
2911,19.0,0,1996
2922,35.0,10,1996
2923,11.0,1,1996
2926,3.0,1,1996
2931,1212.0,0,1996
2934,90.5,22,1996
2936,59.0,8,1996
2937,60.0,2,1996
2938,36.0,3,1996
2944,129.0,10,1996
2956,18.0,2,1996
2971,99.0,4,1996
2972,68.0,0,1996
2981,36.0,3,1996
2984,98.5,1,1996
2987,15.0,3,1996
2990,10.0,10,1996
3000,45.0,3,1996
3002,250.0,4,1996
3003,24.0,1,1996
3005,30.0,5,1996
3015,5.0,4,1996
3029,65.0,4,1996
3030,107.0,1,1996
3033,46.0,0,1996
3035,9.0,5,1996
3043,27.0,61,1996
3045,0.0,7,1996
3047,0.0,26,1996
3050,6.0,7,1996
3052,51.0,0,1996
3054,8.0,7,1996
3059,4.0,1,1996
3064,106.0,4,1996
3065,36.5,0,1996
3067,1.0,3,1996
3069,9.0,4,1996
3074,20.0,8,1996
3082,4.0,34,1996
3091,306.0,4,1996
3094,61.0,0,1996
3101,8.0,1,1996
3104,16.0,0,1996
3105,17.5,21,1996
3106,19.0,40,1996
3107,76.0,22,1996
3108,167.0,2,1996
3115,6.5,17,1996
3117,70.5,6,1996
3119,15.5,5,1996
3123,6.0,30,1996
3135,67.0,12,1996
3148,8.0,5,1996
3161,51.0,2,1996
3162,116.5,4,1996
3163,4.0,3,1996
3164,40.0,7,1996
3169,12.0,1,1996
3172,42.0,5,1996
3176,30.0,1,1996
3178,33.0,5,1996
3184,18.0,2,1996
3190,308.0,2,1996
3204,10.0,4,1996
3205,374.0,1,1996
3215,4.0,3,1996
3223,25.0,1,1996
3239,126.0,0,1996
3250,8.0,2,1996
3263,30.0,13,1996
3265,34.0,11,1996
3267,36.0,1,1996
3273,75.0,7,1996
3274,12.0,2,1996
3291,117.0,6,1996
3293,62.0,0,1996
3294,78.0,3,1996
3295,57.0,0,1996
3308,52.0,22,1996
3309,305.0,10,1996
3320,153.0,6,1996
3337,76.0,1,1996
3347,51.0,3,1996
3357,31.5,3,1996
3358,88.0,3,1996
3371,130.0,18,1996
3375,97.0,13,1996
3381,18.0,5,1996
3382,28.5,3,1996
3385,5.0,9,1996
3398,209.0,4,1996
3399,22.0,2,1996
3418,21.0,2,1996
3419,16.0,0,1996
3423,24.0,16,1996
3425,31.0,15,1996
3433,70.5,5,1996
3440,106.5,11,1996
3445,6.0,0,1996
3458,98.0,56,1996
3479,84.0,32,1996
3480,104.0,3,1996
3481,67.0,29,1996
3482,119.0,6,1996
3490,313.0,1,1996
3493,56.0,5,1996
3512,22.0,8,1996
3516,158.0,2,1996
3552,18.0,51,1996
3553,143.0,29,1996
3554,28.0,3,1996
3557,74.0,15,1996
3558,34.0,84,1996
3560,85.0,16,1996
3562,53.0,22,1996
3565,11.5,35,1996
3566,142.0,6,1996
3567,13.0,17,1996
3569,23.0,68,1996
3572,66.0,9,1996
3574,54.0,12,1996
3575,12.0,3,1996
3576,62.0,40,1996
3578,103.5,7,1996
3579,133.0,3,1996
3586,77.0,20,1996
3590,15.0,0,1996
3592,138.0,5,1996
3593,145.0,2,1996
3598,245.0,0,1996
3600,88.0,2,1996
3605,120.0,1,1996
3606,563.0,0,1996
3608,12.0,1,1996
3620,29.0,3,1996
3621,259.0,0,1996
3627,247.5,4,1996
3630,70.0,140,1996
3632,7.0,0,1996
3643,36.0,76,1996
3646,132.0,0,1996
3651,55.0,1,1996
3654,743.0,0,1996
3662,62.0,0,1996
3667,73.0,12,1996
3676,40.0,1,1996
3678,34.0,2,1996
3683,131.0,21,1996
3688,928.0,4,1996
3700,44.0,162,1996
3702,0.0,3,1996
3703,4.0,0,1996
3705,66.0,0,1996
3713,33.0,9,1996
3718,33.0,11,1996
3725,49.5,26,1996
3730,89.0,4,1996
3741,112.0,3,1996
3752,376.0,1,1996
3753,39.0,1,1996
3757,70.5,1,1996
3758,367.0,1,1996
3762,87.0,1,1996
3767,333.0,1,1996
3768,13.0,1,1996
3775,210.0,0,1996
3784,692.0,0,1996
3805,95.0,0,1996
3811,205.0,1,1996
3814,708.0,0,1996
3815,83.0,34,1996
3818,24.0,4,1996
3820,47.0,1,1996
3821,375.0,0,1996
3827,26.0,16,1996
3838,220.0,2,1996
3857,33.0,5,1996
3859,72.0,0,1996
3861,86.0,7,1996
3886,26.0,0,1996
3895,14.5,1,1996
3897,23.0,10,1996
3898,169.0,0,1996
3908,47.0,3,1996
3909,23.0,4,1996
3910,39.0,2,1996
3914,82.0,4,1996
3915,35.0,3,1996
3918,40.0,3,1996
3920,31.0,6,1996
3921,44.0,1,1996
3925,12.0,7,1996
3929,97.0,4,1996
3930,39.0,3,1996
3931,8.0,24,1996
3932,112.0,44,1996
3936,58.0,3,1996
3937,5.0,1,1996
3949,18.0,59,1996
3950,132.0,0,1996
3952,21.0,3,1996
3953,48.0,0,1996
3956,18.0,8,1996
3958,616.0,10,1996
3964,122.0,0,1996
3975,10.0,0,1996
3976,53.0,9,1996
3981,114.0,1,1996
3984,386.0,2,1996
3985,25.0,1,1996
3988,11.0,7,1996
3990,29.5,14,1996
3991,75.0,2,1996
3996,30.0,0,1996
3998,4.0,2,1996
4000,143.0,7,1996
4012,165.0,1,1996
4023,31.0,48,1996
4025,20.0,0,1996
4033,34.0,0,1996
4035,191.0,13,1996
4036,122.0,4,1996
4043,195.5,8,1996
4045,44.0,0,1996
4046,34.0,4,1996
4047,10.0,2,1996
4050,30.0,1,1996
4051,50.0,25,1996
4053,20.0,2,1996
4056,32.0,6,1996
4061,97.0,0,1996
4063,28.0,0,1996
4064,34.0,0,1996
4065,16.0,1,1996
4072,46.0,0,1996
4076,9.0,0,1996
4082,48.5,4,1996
4085,516.0,0,1996
4089,1325.5,0,1996
4125,79.0,1,1996
4128,23.0,18,1996
4129,30.0,5,1996
4130,27.0,2,1996
4134,3.0,5,1996
4135,86.0,0,1996
4137,48.5,19,1996
4141,16.0,1,1996
4150,112.5,1,1996
4155,37.0,27,1996
4157,136.5,4,1996
4158,74.0,2,1996
4162,109.0,2,1996
4163,34.0,1,1996
4174,9.0,0,1996
4176,52.0,0,1996
4179,53.5,13,1996
4184,23.0,0,1996
4190,14.0,4,1996
4193,138.0,10,1996
4204,53.5,1,1996
4205,14.0,4,1996
4221,76.0,6,1996
4232,39.0,0,1996
4233,52.0,7,1996
4240,60.0,0,1996
4241,42.0,8,1996
4247,123.0,1,1996
4248,16.5,2,1996
4254,11.0,18,1996
4255,175.0,12,1996
4257,17.0,0,1996
4282,76.0,10,1996
4286,103.5,2,1996
4292,58.5,5,1996
4297,103.0,7,1996
4299,9.0,4,1996
4301,108.0,2,1996
4306,11.0,5,1996
4311,89.0,9,1996
4313,49.0,5,1996
4314,230.0,3,1996
4316,14.0,5,1996
4317,161.0,3,1996
4318,35.5,5,1996
4319,62.0,2,1996
4320,78.0,5,1996
4322,742.0,1,1996
4327,96.0,0,1996
4340,22.0,6,1996
4353,37.0,23,1996
4354,12.0,3,1996
4359,184.5,9,1996
4363,549.0,2,1996
4435,76.0,0,1996
4436,14.0,8,1996
4437,106.0,3,1996
4477,9.0,14,1996
4486,151.0,3,1996
4487,508.0,3,1996
4507,8.0,0,1996
4515,67.0,3,1996
4524,127.0,2,1996
4548,115.0,0,1996
4580,40.0,0,1996
4582,39.0,13,1996
4589,56.0,1,1996
4595,307.0,0,1996
4597,44.0,0,1996
4600,111.0,1,1996
4601,20.0,7,1996
4602,47.0,28,1996
4605,16.0,8,1996
4609,55.0,89,1996
4610,15.0,10,1996
4615,94.0,0,1996
4628,33.5,0,1996
4640,43.0,0,1996
4647,99.5,2,1996
4654,286.0,12,1996
4666,8.0,1,1996
4668,25.0,7,1996
4669,4.0,1,1996
4670,61.0,2,1996
4671,39.0,1,1996
4675,19.0,0,1996
4678,18.0,1,1996
4684,32.0,12,1996
4689,62.0,2,1996
4691,82.5,5,1996
4693,10.0,3,1996
4703,25.0,7,1996
4715,22.0,0,1996
4734,686.0,0,1996
4758,218.0,8,1996
4760,25.5,0,1996
4763,44.0,47,1996
4771,37.0,13,1996
4772,72.0,3,1996
4773,177.0,5,1996
4778,85.0,10,1996
4782,21.0,4,1996
4790,126.0,48,1996
4792,115.0,9,1996
4799,33.0,0,1996
4802,10.0,1,1996
4803,8.5,11,1996
4811,12.0,2,1996
4826,45.0,1,1996
4829,7.0,1,1996
4830,61.0,21,1996
4843,50.0,4,1996
4846,234.0,9,1996
4851,113.0,2,1996
4852,74.0,14,1996
4854,1457.0,0,1996
4856,32.0,1,1996
4857,144.0,1,1996
4860,19.0,5,1996
4869,234.0,6,1996
4879,20.0,3,1996
4880,55.0,8,1996
4882,4.0,0,1996
4884,47.0,1,1996
4897,29.0,0,1996
4900,5.0,2,1996
4904,36.0,2,1996
4908,10.0,2,1996
4914,33.0,20,1996
4923,10.0,0,1996
4924,16.0,1,1996
4926,253.0,6,1996
4953,17.0,14,1996
4998,69.0,0,1996
4999,40.0,0,1996
5007,165.0,2,1996
5008,324.0,9,1996
5009,14.5,22,1996
5019,49.0,0,1996
5021,86.5,4,1996
5023,50.0,0,1996
5028,48.0,0,1996
5030,20.0,2,1996
5031,107.0,0,1996
5034,165.0,7,1996
5037,32.0,3,1996
5045,52.0,18,1996
5047,66.0,13,1996
5053,44.0,36,1996
5063,27.0,0,1996
5066,29.0,11,1996
5075,50.0,1,1996
5076,105.0,6,1996
5077,172.0,17,1996
5079,74.5,2,1996
5080,361.0,14,1996
5087,94.0,5,1996
5091,28.0,5,1996
5104,6.0,14,1996
5111,82.0,40,1996
5116,5.0,0,1996
5119,12.0,0,1996
5121,17.0,1,1996
5122,20.0,9,1996
5125,1.0,0,1996
5132,13.0,4,1996
5139,23.0,0,1996
5140,38.0,1,1996
5141,98.0,0,1996
5144,39.0,1,1996
5149,13.0,0,1996
5154,66.0,10,1996
5158,11.0,4,1996
5168,85.0,4,1996
5175,71.5,6,1996
5176,101.5,3,1996
5179,11.0,8,1996
5190,95.0,1,1996
5194,206.0,0,1996
5207,56.0,0,1996
5213,13.0,3,1996
5241,147.0,9,1996
5243,50.0,16,1996
5245,68.0,6,1996
5253,37.0,0,1996
5256,32.0,7,1996
5257,16.0,1,1996
5261,56.0,0,1996
5264,7.0,0,1996
5265,118.0,51,1996
5266,87.0,10,1996
5267,66.0,4,1996
5270,2.0,4,1996
5272,21.0,0,1996
5279,64.0,0,1996
5281,19.0,1,1996
5290,17.0,1,1996
5295,111.0,7,1996
5310,112.0,6,1996
5319,33.0,23,1996
5321,82.0,8,1996
5327,108.0,21,1996
5328,27.0,7,1996
5331,6.0,4,1996
5335,17.0,8,1996
5336,9.0,2,1996
5339,129.0,1,1996
5340,25.5,20,1996
5341,17.5,3,1996
5347,581.0,4,1996
5354,49.0,14,1996
5355,290.0,1,1996
5360,152.0,1,1996
5368,181.5,0,1996
5371,95.0,5,1996
5376,36.0,13,1996
5409,19.0,4,1996
5422,1.0,18,1996
5423,147.0,11,1996
5435,4.0,0,1996
5443,73.0,33,1996
5444,204.0,2,1996
5449,72.0,20,1996
5450,8.0,4,1996
5451,74.0,13,1996
5457,2.0,1,1996
5467,32.0,1,1996
5476,40.0,4,1996
5478,8.0,1,1996
5481,19.0,2,1996
5498,70.0,2,1996
5501,2.0,1,1996
5502,152.0,0,1996
5524,348.0,5,1996
5538,83.5,1,1996
5540,90.0,0,1996
5549,39.0,0,1996
5550,13.0,2,1996
5564,112.0,1,1996
5566,14.0,0,1996
5578,114.0,7,1996
5591,50.0,5,1996
5594,155.0,7,1996
5596,7.0,0,1996
5597,21.0,1,1996
5599,660.5,2,1996
5600,636.0,0,1996
5608,318.5,0,1996
5610,40.0,3,1996
5611,7.0,0,1996
5617,8.0,26,1996
5618,48.0,7,1996
5624,22.0,20,1996
5627,12.0,5,1996
5629,77.0,0,1996
5631,29.0,5,1996
5635,6.0,0,1996
5641,10.0,0,1996
5644,596.5,0,1996
5645,39.0,0,1996
5652,48.0,2,1996
5657,128.0,7,1996
5660,3.0,13,1996
5663,17.0,2,1996
5664,50.0,0,1996
5696,5.0,6,1996
5705,8.0,1,1996
5708,53.0,0,1996
5724,11.0,7,1996
5730,75.0,4,1996
5740,21.0,2,1996
5742,32.0,2,1996
5743,54.0,5,1996
5744,21.0,8,1996
5745,21.0,2,1996
5746,14.0,1,1996
5753,103.0,1,1996
5754,47.0,0,1996
5764,162.0,8,1996
5777,349.5,7,1996
5781,122.5,8,1996
5783,17.0,2,1996
5790,4.5,3,1996
5792,13.0,7,1996
5793,32.0,2,1996
5795,35.0,2,1996
5799,31.0,0,1996
5802,11.0,1,1996
5805,20.0,6,1996
5813,24.0,4,1996
5822,9.0,0,1996
5832,12.5,0,1996
5861,14.0,3,1996
5862,106.0,0,1996
5868,24.0,2,1996
5870,91.0,2,1996
5879,143.0,4,1996
5885,68.0,0,1996
5888,312.5,3,1996
5896,11.5,10,1996
5901,88.0,11,1996
5905,7.0,2,1996
5913,15.0,0,1996
5914,32.0,11,1996
5915,11.0,4,1996
5918,105.0,0,1996
5921,78.0,2,1996
5922,6.5,0,1996
5925,25.0,14,1996
5933,100.0,0,1996
5937,16.0,1,1996
5950,14.0,6,1996
5957,32.0,5,1996
5966,15.0,7,1996
5970,5.0,15,1996
5972,36.0,44,1996
5979,34.0,53,1996
5987,41.0,1,1996
5989,168.0,4,1996
5995,14.0,0,1996
6001,309.0,0,1996
6007,31.0,6,1996
6010,18.0,40,1996
6039,60.0,0,1996
6046,33.0,1,1996
6059,9.5,1,1996
6094,78.0,5,1996
6117,77.0,12,1996
6123,27.0,0,1996
6125,46.5,0,1996
6133,19.0,0,1996
6159,15.0,0,1996
